149,4398046511114,2,-20
103605,4398315096842,1,31
171799057589,4467035097866,2,-36
172874896565,4742449875722,2,-40
128,0,2,19
130,5,1,-22
2714,1317,2,29
21011098,279004453,1,-38
21142170,279004453,2,39
4398314946564,3,2,-32
4398314946580,11,2,-34
4398314946580,43,1,35
4398314946708,43,2,-36
4398314948500,2146347,2,-42
4398046511104,0,2,21
4432406249477,386,2,27
4432406249493,394,2,29
4432406249493,426,1,-30
13229038275093,272651690,2,41
2097280,16384,2,21
538968193,272646144,2,25
538968469,272646186,2,31
538969493,272648746,1,-34
4432962000277,281266730,1,-42
16384,0,2,17
16384,34359738368,1,-18
538984449,103347650688,1,-24
538984459,103347650692,2,27
560153131,103389889940,1,-40
34359738368,16384,1,-22
34359771413,16554,2,31
34359772437,17066,2,33
34359776533,19114,2,35
103349785877,477866,2,41
34628173824,2113536,1,-20
34628173973,2113834,1,-28
34628209813,2179882,2,33
34628209813,2183978,1,-34
106032303253,1080251178,2,41
128,0,2,-18
268435585,4432406249474,1,23
268468613,4432406266370,2,-28
268468629,4432406266378,2,-30
270567861,4501125748234,2,-36
128,0,2,21
68719477120,34361835520,2,25
68719477141,34366029834,2,31
68719477141,34366030346,1,-32
68744643989,34366032426,2,37
4398046511104,34359738368,1,-26
13194139533312,103079215104,1,-28
13194139549845,103081345066,1,-38
13194143744149,103081345066,2,39
13194143744149,103081345322,1,-40
13194139533461,34628190250,1,-24
13194141663381,34628191018,1,-28
13194141664405,34628256554,1,-30
13194141666453,34628256554,2,31
13195219995797,241323561770,2,39
34359771141,268451842,2,-16
34359771141,268451850,1,17
34359904917,268518698,2,-26
34359909013,805651754,1,29
41930627733,4467582649642,2,-40
4398046511104,268435456,1,19
4398583398549,34628174122,2,-30
4398583398549,34630271274,1,31
4398583399061,34630271274,2,-32
4398587632277,35704472874,1,41
2097157,16394,1,-18
2097301,16682,1,-22
2133141,82730,2,27
69535566997,37585376042,1,-38
73830534293,37585376042,2,39
2097408,268435584,1,-16
2132277,268453514,2,27
2984245,809653898,1,-34
4398049495349,809653898,2,35
13196290001205,6178363018,2,39
128,0,2,-30
16513,4398046511872,1,35
16515,4398046512896,1,37
18563,4398046516992,1,39
18567,4398046516992,2,-40
34361835520,1,2,-34
34361835520,129,1,35
34361835522,129,2,-36
34361835522,4398046511233,1,37
34361835526,4398046511233,2,-38
268435456,34359738368,1,-20
807403520,103079215105,1,-24
807403562,103079215125,2,29
807436458,103079297045,2,33
807436458,103083491349,1,-34
268435456,4398046511104,1,13
268453019,30786862449412,2,-26
35184644740251,30786864548644,2,-32
35184644740251,30786872937252,1,33
35185718482075,30786889714468,1,35
268435456,0,2,9
270532608,1,2,11
270598442,49813,1,-22
279256362,558547605,1,-32
103358471466,592102037,2,35
268435456,2097152,1,-18
268435461,2097154,2,21
268438165,2098474,2,29
268438165,2102570,1,-30
1883261589,105228801322,2,37
34359738369,16384,2,23
34359738373,16386,2,25
34361873685,84650,2,37
34630309141,215722,2,39
34630309141,477866,1,-40
128,268435456,1,-8
4398046511237,34628173834,1,-14
4398046511765,34628174122,1,-18
4398046512789,34628190506,1,-20
31199227938453,35838566717738,2,41
129,34359738624,1,7
171,34359739156,1,13
6292651,34359757588,2,-18
6292651,34359761684,1,19
418002404523,664193555220,1,37
4398048608256,8796093022208,2,-28
4398048608256,8796093022209,1,29
4398048608258,8796093022209,2,-30
4398048608258,8796093022213,1,31
4398048608554,8796093038741,1,37
268451840,2097152,2,17
68987928746,34361868565,1,-28
68987994282,34361868565,2,29
69000579242,34362001173,2,35
69537450154,34362005269,2,37
1,0,2,25
3,34359738368,2,27
23,34628173832,2,31
4243479,34630271400,1,-38
12632087,34630271400,2,39
2097153,4194306,1,-18
2097165,4194434,2,21
2097709,4195730,1,-26
2099757,4199826,1,-28
270535213,4199826,2,29
4398046511146,149,1,25
4398048608810,405,2,-28
4398048610858,5525,1,31
4398052805162,5525,2,-32
4398321240618,34368132501,1,35
16384,268435456,1,-28
2113536,268435456,2,29
2113536,272629760,1,-30
2113579,272630164,1,-38
10502187,272630676,1,-40
34359754752,268435584,1,-20
34359755285,268435850,2,27
35433502229,805308842,2,33
104153044501,805472682,2,37
104153044501,138244426154,1,-38
4398046511235,26388547502084,1,21
4398046511243,26388547502100,1,23
4398046512555,26388547518996,2,-28
4398046516651,26388549618196,1,31
4501125731755,26388562201108,1,35
16384,32768,1,-28
81921,268468226,1,-32
81941,268468234,2,35
83221,268468874,2,39
83221,268470922,1,-40
16384,4398046511104,1,27
34359754752,4398046511232,1,29
34359754757,4398046511234,2,-32
34359754773,4398046511242,2,-34
34359762453,4398314979754,2,-42
13194139533312,805306368,1,17
13195213275413,805306538,2,-26
13195213275413,805322922,1,27
13195215373589,805323434,2,-30
13195215377685,805358250,1,33
34359738368,0,2,-26
34359738368,1,1,27
34628173952,259,1,31
34628174484,299,2,-36
34628177556,2113835,2,-40
16387,270532608,2,-22
25182871,274730280,2,-34
562053783,1382026536,1,37
562057879,1449135400,1,39
2709541527,5744102696,1,41
2097152,0,2,-14
2097152,4398046511104,1,15
270548992,4398046511232,2,-18
287327275,4398059094932,2,-30
45921682475,4403528631188,2,-42
128,0,2,-30
128,4398046511104,1,31
16512,4398046511104,2,-32
49281,4432406315264,1,37
49287,4432406316800,1,41
1,0,2,27
34359738371,268435584,2,31
34359738379,268435604,1,-34
34361835819,268437140,2,39
34361835819,268439188,1,-40
34359738368,4398046511104,1,21
34359738369,4398046511106,1,23
34359738773,4398046527530,2,-30
34359738773,4398046528042,1,31
34361870741,4398046598698,1,37
4398046511115,2113556,1,-26
4398046514059,6308916,2,33
4398054902667,6313012,2,35
4398071679883,308302900,1,-38
4400756034443,1382044724,2,41
34359738368,0,2,-20
34359738517,4398046527530,1,29
34359771541,4398046528042,2,-32
34359773589,4398046533162,1,35
34366065045,4398046729770,1,39
16385,32768,2,27
2113549,98450,1,-34
2113805,98450,2,35
2113805,98482,1,-36
14697229,230578,2,41
34359738373,4398046511106,2,-12
34359738517,4398046527530,1,17
34359738773,13194139549738,1,19
177729444757,30857500836906,2,-36
35362168642453,31682134590506,1,41
4398046511105,8796093022208,2,-16
4398046511105,8796093022210,1,17
4398046511253,8796093022250,2,-22
4398052837781,26388279154218,1,33
4398322190741,61572676408874,2,-40
268435456,1,1,35
268435458,129,1,37
268435462,536871041,1,39
268435470,536871041,2,-40
268435486,536871297,2,-42
32939,34359820308,2,-26
32939,34359820564,1,27
4227755,34361917716,2,-30
281313963,34362051860,2,-36
1891926699,103098305812,2,-40
35165044736,13194141630464,1,29
35165044737,13194141630466,1,31
35165044741,13194141630466,2,-32
35165044757,13194141630474,2,-34
35165045653,13194145841194,2,-40
268453048,2099975,1,29
272647352,2104071,1,31
809518264,10492679,1,33
35169256632,10492679,2,-34
38491145400,4604232211207,2,-42
6291457,4398046511232,2,-16
14680069,4398046511490,2,-20
14685237,4398063307658,1,29
1356862517,4400747662218,1,33
26535698371637,4508188953482,2,-42
2097157,16394,1,-18
2133141,86826,1,-28
270568597,34359825194,1,-30
73830534293,37585376042,2,39
4471877045397,449902236458,1,-42
268435456,0,2,-14
268435456,2097152,1,15
4398314946561,34361835520,2,-18
4398314949269,34361840938,1,29
4535783262869,103651743018,2,-36
268451840,536870913,1,33
34628190210,4398583382017,2,-36
34628190210,4398583382145,1,37
34628190214,4398583382401,1,39
34628190238,4398583382913,2,-42
1,2,1,31
5,10,1,33
149,2097194,1,37
405,6291498,1,39
1941,14680106,2,-42
523,404,1,-26
555,404,2,27
2179627,36244,2,33
6373931,40340,2,35
274940459,34368167316,2,39
2097152,34359738368,1,-14
2097153,34359738368,2,15
6294069,34368132490,1,-28
274729525,34384909706,1,-30
811600437,34384909706,2,31
34359738368,0,2,-16
34359738368,128,1,17
34628173824,128,2,-18
34628176181,68721575562,2,-30
35714500917,69275227786,2,-36
268435456,0,2,31
268435456,128,1,-32
4398314962944,2097280,2,35
4398314962945,2130048,2,37
4398314962949,2130058,1,-40
34359738369,16384,2,-18
34359738507,49412,2,-24
34359935627,50484,2,-30
34359935627,52532,1,31
34360201867,269012276,1,35
536887424,268435712,2,-22
536887424,34628174080,1,23
69256402069,34634468138,1,37
4467302913173,34642856746,1,39
4467319690389,34642856746,2,-40
268451840,34359738369,1,15
268451882,34359738389,2,-20
268453290,34361868821,2,-26
864634282,103153048085,1,39
1938376106,103153048085,2,-40
34359738368,16384,1,-22
34359738369,16384,2,23
34359738369,16386,1,-24
34359776533,84650,1,-36
103349785877,477866,2,41
2097152,1,1,29
2097154,1,2,-30
2097174,137,2,-34
2100758,272630185,1,41
2104854,272630185,2,-42
2097152,1,1,27
34361835520,1,2,-28
34361835542,68987912201,2,-34
34361835670,68987928617,1,37
34361837462,68992155689,2,-42
1,268435456,1,9
4400749758763,35748058772,1,31
4400816867627,8831841080980,1,33
21997297879339,8909150492308,1,37
22684492712235,9184028432020,2,-42
268435456,0,2,17
268435457,536870914,1,-20
268435477,536870922,2,23
268468629,536887850,2,29
4399391410581,34901218858,2,41
34359755306,33173,1,31
34359756330,35221,1,33
34359760426,2132373,1,35
34359957034,6326677,2,-38
34359957034,6588821,1,39
11,132,2,19
555,404,2,23
6308395,40340,1,-30
283132459,16817556,2,33
283197995,34376555924,2,35
4398046511104,0,2,-18
4398046511114,5,2,-22
4398048610858,1429,2,-30
4398321240618,8394133,2,-34
4398858111530,8830461154709,1,37
16512,4398046511104,2,-12
16512,4398046511105,1,13
2114742,4398050741001,1,25
3769189558,4432696089353,1,37
3802743990,4501415566089,1,39
268435461,4398046511106,2,-32
268435477,4398046511146,1,35
268435605,4398046511146,2,-36
268436373,4398048624682,2,-40
268437397,4398052818986,2,-42
4398046528021,2097578,1,-18
4398046561813,2165162,1,-22
4399946712597,36518566314,1,-34
4404241679893,105238043050,1,-36
4550270567957,380115949994,2,39
1,128,1,-16
523,404,1,-22
14697003,16817556,1,-32
283132459,16817556,2,33
283197995,4432423067028,1,-36
34359738368,4398046511104,1,21
34359738369,4398046511104,2,-22
34359738389,4398046511146,1,27
34359771541,4398046529066,1,33
34366065045,4398046729770,1,39
4398046560256,270532608,2,27
4398046560257,274726912,2,29
4398046560309,274727050,2,35
4398071857205,274793354,2,41
4398071857205,274794378,1,-42
128,0,2,-30
128,268435456,1,31
129,268435458,1,33
2097309,272630530,2,-40
2097341,272646914,2,-42
16384,34359738368,1,-26
16523,34628174100,1,-34
16555,34630271252,1,-36
4210859,34630271764,1,-38
12599467,34630272788,1,-40
2097153,128,2,-24
2097153,130,1,25
2097445,666,1,31
2098469,666,2,-32
274732325,8407706,2,-38
16384,0,2,23
16386,1,2,25
16394,21,1,-28
150186,99605,2,37
268585642,2458901,1,-40
8830452777258,4398046511765,2,-24
8830452812074,4398314952341,1,29
8830452877610,4398315083413,1,31
8830453139754,4398315083413,2,-32
8833676462378,57175414281877,1,39
4432406265861,274726922,1,-28
4432406429717,274792490,2,33
4432406429717,274792618,1,-34
4432431857685,811663786,2,39
4432431857685,811664298,1,-40
4398046511104,34359738368,1,25
4466765987840,34359738496,1,27
4467034423317,8830452760970,1,35
4467034423829,8830452761002,1,37
4467034426901,8830452777386,2,-40
270533141,4398046511498,2,-26
270565941,4398046594442,1,31
807701045,4398046729610,2,-36
1881442869,13194139751818,2,-38
1881967157,30786329990538,1,41
1,0,2,-16
32771,34359754752,2,-20
32779,34359754772,1,23
32811,34359754772,2,-24
32939,34359820564,1,27
16384,128,1,21
16917,1418,1,29
18965,1418,2,-30
350741,165290,2,-36
350741,689578,1,37
34359738368,0,2,-22
34359738368,1,1,23
34628173952,2113537,1,27
34628174218,2113557,2,-32
34628177290,2114101,2,-36
2097173,34359738506,1,-14
6294069,34359743882,2,21
4466772298293,34385008010,1,-28
4466772429365,34385008010,2,29
13262932560437,34419348874,1,-34
103079215104,16385,1,-30
103079215106,16389,1,-32
103079215114,16405,1,-34
103079215242,16405,2,35
103081345194,20245,1,-42
270532608,34359738496,1,29
270532613,34359738506,1,33
270532629,34359738538,1,35
270533397,34359754922,2,-38
270533397,34359787690,1,39
4398046511104,0,2,-34
4398048608256,34359738368,2,-36
4398048608256,34359738369,1,37
4398048624768,8830452760577,2,-40
4398317060224,26422638804993,2,-42
4398046511104,0,2,-34
4398046527488,1,2,-36
4398046560256,6291457,1,39
4398046625792,6291457,2,-40
4398046756864,6291585,2,-42
16385,34359738368,2,-20
68719493121,4432406249472,2,-22
68721590273,30820685316096,1,25
68725882903,30820693836200,1,37
68742660119,30820693836200,2,-38
3,2097156,1,-28
11,2097172,1,-30
651,2098452,1,-34
17067,2104596,1,-38
4398046560939,6364436,1,-42
34359738368,2097152,1,-30
34628173824,2097152,2,31
34628190208,6291456,2,33
34628255744,6324224,2,35
34645033089,551583746,2,41
34359754752,4398046511105,1,21
34359754754,4398046511105,2,-22
34359754794,4398046511125,2,-26
34361920170,4466766026005,2,-36
34361920170,13262859048213,1,37
16384,1,1,25
2113536,4398046511105,1,27
2113542,4398046511233,2,-30
2113542,4398046511241,1,31
2116150,4398046610825,1,39
16384,4398046511104,1,-28
268451840,4398046511104,2,29
268451861,4398048608266,2,35
268452117,4398048608906,1,-38
268453141,4398048610954,1,-40
1,128,1,35
3,34359738496,1,37
16387,34359738496,2,-38
16391,34359738752,2,-40
16399,34359739264,2,-42
2097152,0,2,-26
68721573889,4432406249472,2,-30
68721573889,4432406249474,1,31
68721573893,4432406249482,1,33
68721575829,4432410492970,2,-42
270532608,1,2,-20
34630270978,16513,2,-24
34630270982,17281,1,27
34630306838,1610630057,1,35
34630769686,72481784745,2,-42
34359738368,68719476736,1,25
4432406249477,68719493122,2,-30
4432406249493,68719493130,2,-32
4432406249621,68719493162,2,-34
4432406315157,68719526186,1,37
270532613,4194442,1,-20
270532629,4194442,2,21
270535189,4199818,1,-26
69535271477,37601940874,1,-34
4471943875125,183664383370,2,41
129,4398046511104,2,25
129,4398046527488,1,-26
131,4398046527492,1,-28
6827,4398046561556,2,37
6827,4398048658708,1,-38
2097282,34359738369,2,21
2098326,34359739145,2,27
2098326,34359741193,1,-28
6325430,34359823113,2,33
13194196190390,34368609033,2,41
268451840,4398046511104,2,0
272646197,4432408347018,1,0
8865085282869,4434027447690,1,0
9558739278389,4708939695498,2,0
27150992431669,41001413346698,1,0
16384,34359738368,1,15
16405,34359738378,2,-20
16693,34359740042,1,25
137755642165,13297235564170,2,-38
138829449525,13297839543946,2,-42
34359738368,0,2,-26
34359738368,68719476736,1,27
34628173845,69256347658,2,-34
34628173973,69256364074,1,37
34628174229,69256396842,1,39
2097152,0,2,7
8796095119361,4398046511234,1,-12
8796095119365,4398046511234,2,13
8796095119621,4398046511242,2,15
8796095119669,21990232556170,2,19
2097152,0,2,-20
2097173,4398046511114,2,-26
6310453,4501125731722,1,37
14699061,4501125731722,2,-38
14797365,4501176063370,2,-42
34359738368,0,2,11
34359738517,68719476778,2,19
34642889109,4604741899818,1,-34
34643282325,4604758677034,2,37
859277003157,4604792755754,2,41
34359738373,68719476738,2,15
34359738389,68719476746,2,17
34359738517,68719476778,2,19
34361870741,206158452266,1,-28
9105614211477,4604792755754,2,41
268435456,0,2,13
4398314949269,538973482,1,-28
4398319143573,538973482,2,29
13198707149461,3768620330,1,-36
13233167551125,3785594154,1,-42
16384,0,2,-14
4398046527488,34361835520,1,17
4398046527489,34361835520,2,-18
4398050855573,34361935146,2,-32
4535490071189,103081415978,2,-36
34628173824,2097152,2,-16
34628173824,68721573888,1,17
34628174485,68721574186,2,-26
34628213397,68721657130,2,-32
172067166869,68734240042,1,35
16513,4398048608512,1,37
16515,4398048608512,2,-38
16519,4398048609024,2,-40
16519,4398048610048,1,41
16527,4398048610048,2,-42
16768,4398317043712,1,25
16769,4398317043712,2,-26
17285,4398317044746,1,31
536892309,4398321241098,2,-36
8796629980053,4398321273898,2,-40
268435456,536870912,1,-14
268435461,536870922,1,-18
268440981,538970666,2,27
2424313237,35976645162,1,-32
148537087381,383902550570,1,-40
2097152,0,2,27
2097153,4194306,1,-30
2097205,4194442,2,35
2099765,4212106,1,-40
270535221,4212106,2,41
34359738498,16389,1,25
34359738506,16389,2,-26
34359739818,23061,1,33
34361935274,13194143750677,1,39
34362328490,13194152139285,2,-42
384,805306368,1,-26
395,807403524,2,31
395,807403540,1,-32
82347,807436820,2,37
82347,807437844,1,-38
34628173829,2097282,2,-20
34628179221,2116266,1,29
36238824725,2153859754,1,35
36247475477,2170768042,1,39
36348138773,6465735338,2,-42
128,0,2,25
68719476864,34359738368,2,27
68719477141,34361836042,2,35
68723671445,34361837098,1,-38
69000495509,34361839146,2,41
128,0,2,23
12583808,270550017,1,-32
12583810,270550017,2,33
12583810,270552065,1,-34
12587906,270552065,2,35
103347650560,2113664,1,19
103347650565,2113666,2,-22
103356466453,23153322,2,-36
103390545173,137998977706,2,-40
103390545173,139072719530,1,41
805322753,103081312256,2,25
805322773,103081312266,2,29
805322901,103081312298,2,31
809517205,103081345066,2,33
809780885,103081543978,1,-40
268435457,4398046511232,1,-30
268451843,13194139533444,1,-34
268484651,13194139533716,2,39
270581803,13194139534228,2,41
270581803,13194139535252,1,-42
2097152,1,1,15
270549014,34359771273,2,-24
815810070,34364033449,1,33
832587286,34364164521,1,35
934037014,106304866729,2,-42
1,0,2,-36
1,2097152,1,37
3,2097280,1,39
7,2097536,1,41
15,2097536,2,-42
270532614,4398046511241,1,-26
270533174,4398046512521,2,31
270533174,4398046528905,1,-32
270604854,4398046692745,2,37
8796363889206,4398588282249,1,-42
150,265,2,-20
1174,2825,1,23
274728118,545282825,1,31
174254458038,70422387465,1,39
449132364982,74717354761,1,41
268435840,4398046511105,2,-32
268435842,4432406249477,1,35
268435882,4432406265877,1,39
268436394,4432408363029,1,41
268437418,4432408363029,2,-42
4398046511104,0,2,19
4398046511109,16394,1,-24
4432406287637,84650,2,35
13228499309845,2312874,1,-38
13297222980885,3099306,1,-42
16384,0,2,-30
16512,4398046511104,2,-32
16512,4398314946560,1,33
536887427,4399388689152,1,39
536887431,4399388690176,1,41
268435456,4398046511104,1,25
34628173824,4398046511104,2,-26
8830721196037,4398583382146,2,-32
8830721197845,4398585528490,1,41
8830721199893,4398585528490,2,-42
16384,0,2,15
16939,268435860,2,25
4398046533163,270567828,2,31
13194139555371,274762132,2,33
13194693465643,1357089172,1,-40
34359738369,128,2,19
34359738369,16512,1,-20
34359738625,16512,2,21
34359772459,4398046595732,1,-32
34361873707,4398315031188,2,35
128,0,2,-4
128,268435456,1,5
4398046528170,268436757,2,-16
4398046595754,268473621,2,-20
4398046595754,268604693,1,21
16512,768,1,-20
18561,1792,2,23
116875,2234116,2,31
4398050822299,11409156,2,37
4398084376763,296621828,2,41
34359738368,0,2,-20
34359738410,149,1,27
34359756330,33173,2,-32
34359760426,35221,2,-34
34359825962,2132373,2,-36
128,0,2,13
536871045,1342177290,1,-20
536871061,1342177290,2,21
536872117,1342180106,1,-26
537056437,1345129226,1,-34
2097153,34359738368,2,19
2097205,34359738506,2,25
6294069,34359743882,2,31
6294069,34368132490,1,-32
274729525,34905003402,1,-34
14681091,268452736,2,-28
14681099,268452756,1,31
14681131,285229972,1,33
14715947,4398331745172,1,37
551652395,4398432408468,1,41
128,0,2,19
130,1,2,21
666,1317,1,-28
39578,2180389,1,-34
21142170,279004453,2,39
4398583382145,1342193664,2,21
4398583382149,1342193674,1,-24
4398583382165,1342193674,2,25
4398583415445,1342259498,1,-30
13201119281813,1344363818,2,39
4432406249493,270532618,2,-28
4432406299285,270540074,1,37
4432410493589,270540074,2,-38
4432410493589,8796363562282,1,39
4432410559125,8796371950890,1,41
4432406249477,386,2,27
4432406249493,394,2,29
4432406252053,1450,2,33
13229038242325,272651690,1,-40
13229038275093,272651690,2,41
1,0,2,-34
268435457,2097152,2,-36
268435457,2113536,1,37
268435459,2113536,2,-38
268435463,4398048624640,2,-40
2097153,16386,1,-16
2097157,16394,1,-18
2130069,16682,2,23
807439509,35433567018,1,-32
73830534293,37585376042,2,39
128,2097152,1,-24
16512,2097152,2,25
49285,4398317043714,2,31
51861,4398317045002,2,37
34896661141,4398317114634,2,41
4398046511105,128,2,-20
4398046512405,682,2,-28
4398048679189,4246186,1,35
4398057461013,8796147600042,1,41
4398057985301,8796147600042,2,-42
268435461,536870922,1,-18
268435477,536870954,1,-20
268435861,538968106,2,23
268435861,538968618,1,-24
268436885,538970666,1,-26
2113536,34359738368,2,29
68721590272,34359738752,1,-32
68721590273,34359738754,1,-34
68721590293,34359738762,2,37
68721590293,34359738794,1,-38
16385,34359738370,1,17
16693,34359740042,1,25
2115893,34359776906,1,29
14698805,103079253642,2,-32
137722087733,13297235564170,1,37
2097717,4398046512522,1,31
2099765,4398046516618,1,33
6310453,4432406254986,2,-36
14699061,4501125731722,2,-38
14731829,4501142508938,2,-40
4398046511104,8796093022208,1,21
4398314946560,8796093022208,2,-22
4398317043733,26388279083146,1,31
4398317043765,26388279115914,1,33
4398317044021,26388279115914,2,-34
34359738368,0,2,-16
103079221001,2115734,2,-30
103347787529,2214038,2,-34
103884658473,137441429654,2,-38
103888852777,137441953942,2,-40
34359738369,130,1,21
34359739669,2730,1,29
34359743765,2730,2,-30
34361840917,19114,2,-32
34361906453,4246186,1,35
2097154,129,1,31
2097174,393,1,35
2097686,393,2,-36
2097686,425,1,37
2100758,272630185,1,41
2097152,0,2,15
270532608,34359738368,2,17
270532608,34359738369,1,-18
274727082,34359755541,1,-28
13263234403498,38143021845,2,41
128,0,2,23
129,34359738368,2,25
139,34628173828,2,29
12599723,34630307348,1,-40
68732076459,34630311444,1,-42
4398046512405,2730,1,29
4398046516501,2730,2,-30
4398048613653,19114,2,-32
4398048679189,51882,2,-34
4398057198869,8796114045610,1,39
34359738369,4398046511106,1,23
34359738373,4398046511106,2,-24
34359773589,4398046533162,1,35
34366065045,4398046729770,1,39
34634500501,4398046729770,2,-40
16512,34359738624,1,33
16515,34359739136,2,-36
16515,34359740160,1,37
18563,34359740160,2,-38
18575,34628179712,2,-42
268436757,17066,1,-12
34630440213,12929706,1,-22
35720959253,69269277354,1,-26
9106793075989,5156658039466,2,35
10210599671061,57933216172714,2,39
68719493125,34628173834,1,27
68719493269,34630271018,1,31
68719591573,34630271274,2,-34
206162739349,35167273258,2,-38
206162739861,35167535402,2,-40
2097152,4398046511104,1,31
14680064,4398046527488,2,-34
14680064,4398046560256,1,35
14680065,4398046560384,1,37
14680071,4398046561152,1,41
2097157,34359738370,2,17
2097157,34359738378,1,-18
2097717,34359739786,1,-24
6294069,34359743882,2,27
811600437,34418464138,1,-32
268435456,0,2,17
34628173825,2113538,1,-22
34628173973,2113578,2,27
34628207765,2179882,1,-32
34628209813,2183978,1,-34
2097152,0,2,9
2097153,268435456,2,11
37083941419,70153934228,1,-32
13231223474731,211887854996,1,-36
30831999453739,35396259943828,2,39
268435456,34359738368,1,-28
268451840,34359771136,1,-30
268451841,34359771136,2,31
268452117,34359771274,2,37
268453141,34359773834,1,-40
4398046511125,268435498,1,-14
4398046511509,268451882,2,17
48378514082197,17592459351594,2,31
48383882791317,17595143706154,2,35
